KOJIN ID,Formula,DFT enthalpy,Nzpe energy
090CID177, C2H4N0O1F0, -38.1343798, -69.9577108
091CID7860, C2H2N0O2F0, -45.7887407, -67.7932607
092CID702, C2H6N0O1F0, -57.2602418, -100.7501818
093CID8254, C2H6N0O1F0, -45.7165771, -89.7166831
094CID7855, C3H3N1O0F0, 46.0648448, 15.4581688
095CID180, C3H6N0O1F0, -54.3624030, -102.0589160
096CID176, C2H4N0O2F0, -101.0980555, -134.6963935
097CID3776, C3H8N0O1F0, -67.0820205, -126.4024725
098CID10903, C3H8N0O1F0, -52.1221940, -112.3493970
099CID1146, C3H9N1O0F0, -4.4459048, -71.3770828
100CID8029, C4H4N0O1F0, -8.1350331, -48.8747711
101CID8027, C4H5N1O0F0, 25.8452337, -21.9385893
102CID1049, C5H5N1O0F0, 34.0668632, -17.7013938
103CID783, C0H2N0O0F0, -25.7322820, -33.9871220
