KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0189, C4H2N8O6F0, 66.756204, 6.499926
0190, C14H8N2O8F0, -70.049953, -192.857103
0191, C14H8N2O8F0, -70.085722, -192.914834
0192, C14H6N4O12F0, -72.355078, -196.889134
0193, C14H8N2O8F0, -70.220636, -193.042846
0194, C14H7N3O10F0, -71.312330, -194.988894
0195, C14H7N3O10F0, -71.339313, -195.010229
0196, C22H12N2O12F0, -148.881628, -334.802594
0197, C22H10N4O16F0, -151.645462, -339.307141
0198, C14H26N6O4F0, 39.359466, -193.869479
0199, C16H24N6O4F0, 82.061933, -145.950070
0200, C16H24N6O4F0, 88.957635, -139.112726
0201, C20H36N6O4F0, 27.503702, -291.042830
0202, C5H7N5O10F0, -82.790424, -178.846475
0203, C7H8N8O16F0, -74.842403, -205.409941
0204, C5H6N8O9F0, 41.344673, -53.476969
0205, C7H8N10O18F0, -50.174467, -190.733599
0206, C6H7N5O12F0, -163.321058, -267.512713
0207, C8H8N8O18F0, -155.041086, -293.867219
0208, C7H10N8O13F0, -57.007923, -192.991471
0209, C4H6N4O8F0, -97.572572, -176.248475
0210, C4H5N5O10F0, -74.986449, -154.369243
0211, C5H6N8O13F0, -46.622735, -150.948398
0212, C3H4N4O8F0, -90.061016, -152.930254
0213, C3H3N5O10F0, -67.255265, -130.817588
0214, C7H10N8O13F0, -55.548336, -192.638183
0215, C4H6N4O8F0, -96.617502, -175.785373
0216, C4H5N5O10F0, -77.558611, -157.576444
0217, C6H4N6O16F0, -141.449234, -237.769337
0218, C7H6N6O16F0, -150.696481, -263.500332
0219, C4H2N6O9F0, -30.208187, -90.823183
0220, C6H5N7O16F0, -160.383341, -266.288098
0221, C7H7N7O15F0, -126.502019, -246.034318
0222, C4H3N7O9F0, -50.573643, -120.962801
0223, C16H4N10O14F0, 79.423320, -60.591716
0224, C3H4N8O0F0, 136.344828, 79.488775
0225, C3H2N10O0F0, 210.566360, 161.579035
0226, C3H2N8O2F0, 141.183362, 92.713105
0227, C4H6N6O5F0, 6.605041, -72.053509
0228, C6H10N8O7F0, 12.867589, -108.248044
0229, C4H5N7O6F0, 61.887386, -15.034121
0230, C4H7N7O4F0, 45.923736, -39.628295
0231, C8H10N12O8F0, 102.472479, -39.432213
0232, C5H6N6O6F0, 38.215841, -46.078530
0233, C5H6N6O6F0, 42.717595, -41.670904
0234, C5H6N6O6F0, 48.661992, -35.571511
0235, C8H7N9O8F0, 103.895204, -10.449678
0236, C5H7N7O6F0, 44.639393, -48.745782
