KOJIN ID,Formula,DFT enthalpy,Nzpe energy
03CUVFAA, C5H4N5O10F3,-156.8182594,-238.5600455
04LELXOP, C10H10N14O26F2,-105.6035999,-301.2254462
05CUVDUS, C5H4N6O12F2,-99.1506949,-186.1379867
06FNETAM01, C4H4N6O10F2,-82.35449986,-161.7489835
07PIC18A, C3H1N4O4F1,53.99364713,17.39401981
08CELFII, C6H4N4O12F2,-242.645704,-328.3336057
09NAWC09CD, C6H8N8O8F4,6.91230642,-108.9207049
10DFTNBD, C4H4N4O10F2,-178.1568544,-252.0045877
11NAWC08C, C4H6N6O4F4,9.27517661,-72.39430209
12CUVXUM, C5H4N7O14F1,-33.28427306,-125.1688029
13VAYVIA, C10H8N10O18F4,-258.618714,-417.3885941
14TASJEC, C6H0N10O8F4,148.3046938,78.14081465
15HNFX, C6H8N8O4F8,-5.1098685,-117.2131239
16FANTBZ, C6H2N4O6F2,32.51354088,-26.71739771
17CELFOO, C5H2N4O11F2,-207.0642235,-274.9891008
18SRI1187, C6H6N10O8F2,5.97842743,-99.5790824
19BOTT14, C4H0N8O4F2,125.8619824,79.46224208
20SRI02, C12H10N8O11F2,95.75134526,-55.81334298
21HAAF08, C7H3N4O6F3,-135.6277748,-207.8461403
22WISKEO, C6H6N4O11F2,-202.8653015,-299.4475659
23BEWYOR, C6H4N5O6F1,-28.5487782,-102.8687236
24FEFO, C5H6N4O10F2,-179.1734108,-269.8876742
